timestamp,repositorio,tratamento,repeticao,sucesso,tempo_resposta_ms,tamanho_resposta_bytes
2026-06-24T18:51:51.734922,microsoft/vscode,REST,1,True,1503.724399999555,36706
2026-06-24T18:51:54.544539,microsoft/vscode,REST,5,True,1502.7893999995283,36706
2026-06-24T18:51:56.350872,torvalds/linux,REST,3,True,1686.3805000002685,5081
2026-06-24T18:52:00.886232,microsoft/vscode,REST,22,True,1573.0027999998129,36706
2026-06-24T18:52:02.761824,django/django,REST,25,True,1420.785799999976,25854
2026-06-24T18:52:06.463221,rails/rails,REST,2,True,1381.9998999997551,24334
2026-06-24T18:52:09.031069,pytorch/pytorch,REST,17,True,1310.8572999999524,54797
2026-06-24T18:52:11.473179,angular/angular,REST,21,True,1233.905799999775,34291
2026-06-24T18:52:13.008869,pytorch/pytorch,REST,7,True,1374.3634999991627,54797
2026-06-24T18:52:16.603052,angular/angular,REST,24,True,1498.5380999996778,34291
2026-06-24T18:52:19.343660,nodejs/node,REST,8,True,1317.7599000000555,39266
2026-06-24T18:52:22.004165,angular/angular,REST,1,True,1387.2589000002336,34291
2026-06-24T18:52:23.695751,angular/angular,REST,8,True,1191.0090999999738,34291
2026-06-24T18:52:27.242135,pytorch/pytorch,REST,20,True,1658.8247999998202,54797
2026-06-24T18:52:29.202412,nodejs/node,REST,0,True,1420.181899999989,39266
2026-06-24T18:52:31.950205,rails/rails,REST,14,True,1291.8745999995735,24334
2026-06-24T18:52:35.330386,angular/angular,REST,7,True,1250.0111999997898,34291
2026-06-24T18:52:40.813247,vuejs/vue,REST,20,True,1225.513200000023,25091
2026-06-24T18:52:42.342949,torvalds/linux,REST,14,True,1299.420199999986,5081
2026-06-24T18:52:45.761101,rails/rails,REST,29,True,1107.1866000002046,24334
2026-06-24T18:52:48.191134,microsoft/vscode,REST,8,True,1586.6594999997687,36706
2026-06-24T18:52:54.346897,django/django,REST,5,True,1322.2278000002916,25854
2026-06-24T18:52:56.910487,angular/angular,REST,20,True,1325.6278999997448,34291
2026-06-24T18:52:58.538660,angular/angular,REST,10,True,1328.674299999875,34291
2026-06-24T18:53:02.237173,tensorflow/tensorflow,REST,11,True,1431.1856999993324,24372
2026-06-24T18:53:03.975378,django/django,REST,24,True,1270.374400000037,25854
2026-06-24T18:53:10.571391,torvalds/linux,REST,5,True,1438.047699999515,5081
2026-06-24T18:53:13.332251,rails/rails,REST,10,True,1279.4549999998708,24334
2026-06-24T18:53:15.859339,microsoft/vscode,REST,16,True,1400.5568000002313,36706
2026-06-24T18:53:18.393407,torvalds/linux,REST,8,True,1348.3634000003804,5081
2026-06-24T18:53:20.048063,vuejs/vue,REST,11,True,1337.0307000004686,25091
2026-06-24T18:53:22.682075,torvalds/linux,REST,20,True,1057.853100000102,5081
2026-06-24T18:53:25.826581,rails/rails,REST,17,True,1363.4751999998116,24334
2026-06-24T18:53:31.455150,vuejs/vue,REST,7,True,1178.1012000001283,25091
2026-06-24T18:53:32.935498,torvalds/linux,REST,10,True,1104.6164999997927,5081
2026-06-24T18:53:35.299114,rails/rails,REST,23,True,1259.750400000485,24334
2026-06-24T18:53:38.579444,microsoft/vscode,REST,11,True,1309.935299999779,36706
2026-06-24T18:53:41.029736,pytorch/pytorch,REST,1,True,1585.0069999996776,54797
2026-06-24T18:53:42.917379,django/django,REST,16,True,1404.3944999993982,25854
2026-06-24T18:53:46.631196,pytorch/pytorch,REST,27,True,1478.0890000001818,54797
2026-06-24T18:53:49.504089,tensorflow/tensorflow,REST,2,True,1689.951100000144,24372
2026-06-24T18:53:52.433991,django/django,REST,29,True,1484.5195999996577,25854
2026-06-24T18:53:55.127103,pytorch/pytorch,REST,10,True,1490.0424000006751,54797
2026-06-24T18:53:56.919552,django/django,REST,9,True,1313.859699999739,25854
2026-06-24T18:53:59.578347,django/django,REST,1,True,1544.4542999994155,25854
2026-06-24T18:54:03.266201,nodejs/node,REST,27,True,1631.6729000000123,39266
2026-06-24T18:54:06.120249,django/django,REST,12,True,1276.4644999997472,25854
2026-06-24T18:54:08.631321,pytorch/pytorch,REST,15,True,1706.189400000767,54797
2026-06-24T18:54:10.639916,pytorch/pytorch,REST,5,True,1464.9681000000785,54797
2026-06-24T18:54:14.138967,vuejs/vue,REST,19,True,1486.875499999769,25091
2026-06-24T18:54:15.931588,torvalds/linux,REST,26,True,1312.6812000000427,5081
2026-06-24T18:54:19.292006,angular/angular,REST,14,True,1291.801200000009,34291
2026-06-24T18:54:20.887866,torvalds/linux,REST,24,True,1057.3969999995825,5081
2026-06-24T18:54:23.061549,nodejs/node,REST,29,True,1383.119699999952,39266
2026-06-24T18:54:25.746606,torvalds/linux,REST,12,True,1188.0541999998968,5081
2026-06-24T18:54:28.065871,pytorch/pytorch,REST,8,True,1374.3476999998163,54797
2026-06-24T18:54:31.489319,microsoft/vscode,REST,7,True,1316.5360000002693,36706
2026-06-24T18:54:37.380225,facebook/react,REST,17,True,1763.023599999542,20350
2026-06-24T18:54:39.448241,django/django,REST,21,True,1206.4655000003768,25854
2026-06-24T18:54:42.852083,angular/angular,REST,5,True,1257.5253000004525,34291
2026-06-24T18:54:44.412311,rails/rails,REST,22,True,1300.4511999997703,24334
2026-06-24T18:54:46.947111,vuejs/vue,REST,10,True,1170.2531000000818,25091
2026-06-24T18:54:53.385264,nodejs/node,REST,15,True,1426.448100000016,39266
2026-06-24T18:54:55.115636,torvalds/linux,REST,11,True,1138.6789999996836,5081
2026-06-24T18:54:57.415573,facebook/react,REST,1,True,1748.8172000003033,20350
2026-06-24T18:55:01.242298,vuejs/vue,REST,12,True,1299.8517999994874,25091
2026-06-24T18:55:02.844552,angular/angular,REST,23,True,1560.7604000006177,34291
2026-06-24T18:55:06.581385,tensorflow/tensorflow,REST,18,True,1387.0657999996183,24372
2026-06-24T18:55:12.386307,nodejs/node,REST,1,True,1302.647700000307,39266
2026-06-24T18:55:14.822944,rails/rails,REST,13,True,1244.3663000003653,24334
2026-06-24T18:55:16.373506,tensorflow/tensorflow,REST,23,True,1229.3171999999686,24372
2026-06-24T18:55:19.864649,nodejs/node,REST,14,True,1231.6553000000567,39266
2026-06-24T18:55:22.219175,rails/rails,REST,20,True,1188.3261000002676,24334
2026-06-24T18:55:23.714171,microsoft/vscode,REST,0,True,1498.8462999999683,36706
2026-06-24T18:55:27.620352,microsoft/vscode,REST,29,True,1417.1941999993578,36706
2026-06-24T18:55:29.341765,nodejs/node,REST,10,True,1228.4405000000334,39266
2026-06-24T18:55:32.650447,nodejs/node,REST,24,True,1308.8182000001325,39266
2026-06-24T18:55:34.264356,microsoft/vscode,REST,23,True,1358.5082999998122,36706
2026-06-24T18:55:36.866365,django/django,REST,8,True,1233.4248999995907,25854
2026-06-24T18:55:39.203222,angular/angular,REST,16,True,1269.635300000118,34291
2026-06-24T18:55:41.911441,microsoft/vscode,REST,9,True,1404.3858000004548,36706
2026-06-24T18:55:45.464538,microsoft/vscode,REST,20,True,1380.2310000000944,36706
2026-06-24T18:55:47.148962,microsoft/vscode,REST,25,True,1397.0947999996497,36706
2026-06-24T18:55:49.792513,facebook/react,REST,12,True,1772.183699999914,20350
2026-06-24T18:55:53.675900,vuejs/vue,REST,13,True,1217.2506000006251,25091
2026-06-24T18:55:56.136475,microsoft/vscode,REST,13,True,1401.839299999665,36706
2026-06-24T18:55:57.841350,vuejs/vue,REST,29,True,1201.7673000000286,25091
2026-06-24T18:56:00.270315,torvalds/linux,REST,0,True,1277.6671999999962,5081
2026-06-24T18:56:02.796524,microsoft/vscode,REST,10,True,1452.5032000001374,36706
2026-06-24T18:56:06.610007,rails/rails,REST,12,True,1234.2316999993272,24334
2026-06-24T18:56:08.147989,microsoft/vscode,REST,28,True,1474.9680000004446,36706
2026-06-24T18:56:10.922814,angular/angular,REST,29,True,1274.5217000001503,34291
2026-06-24T18:56:14.355712,torvalds/linux,REST,1,True,1136.032399999749,5081
2026-06-24T18:56:16.650362,vuejs/vue,REST,0,True,1272.8165999997143,25091
2026-06-24T18:56:19.094526,django/django,REST,2,True,1248.324700000012,25854
2026-06-24T18:56:21.541534,angular/angular,REST,17,True,1310.9024000004863,34291
2026-06-24T18:56:23.157970,torvalds/linux,REST,9,True,1044.3624999998065,5081
2026-06-24T18:56:26.196160,torvalds/linux,REST,4,True,1146.0053999999218,5081
2026-06-24T18:56:27.645156,facebook/react,REST,27,True,1715.2514999997948,20350
2026-06-24T18:56:31.428548,vuejs/vue,REST,27,True,1273.1149999999616,25091
2026-06-24T18:56:33.899274,nodejs/node,REST,11,True,1251.5917000000627,39266
2026-06-24T18:56:36.359496,facebook/react,REST,21,True,1736.0256000001757,20350
2026-06-24T18:56:38.401641,django/django,REST,13,True,1155.771900000218,25854
2026-06-24T18:56:41.568186,tensorflow/tensorflow,REST,10,True,1271.531299999879,24372
2026-06-24T18:56:43.141662,facebook/react,REST,14,True,1703.3606999993935,20350
2026-06-24T18:56:46.005342,vuejs/vue,REST,24,True,1368.3127000003878,25091
2026-06-24T18:56:49.660183,vuejs/vue,REST,16,True,1286.1040000007051,25091
2026-06-24T18:56:52.231837,tensorflow/tensorflow,REST,17,True,1666.7618000001312,24372
2026-06-24T18:56:55.217439,rails/rails,REST,0,True,1472.6478000002317,24334
2026-06-24T18:56:56.992375,torvalds/linux,REST,19,True,1480.615200000102,5081
2026-06-24T18:56:59.781788,tensorflow/tensorflow,REST,14,True,1588.1097999999838,24372
2026-06-24T18:57:02.727910,vuejs/vue,REST,18,True,1650.0982000006843,25091
2026-06-24T18:57:05.763619,vuejs/vue,REST,1,True,1526.9045000004553,25091
2026-06-24T18:57:08.823109,django/django,REST,15,True,1281.0039999994842,25854
2026-06-24T18:57:15.698815,angular/angular,REST,2,True,1381.0357000002114,34291
2026-06-24T18:57:17.384624,vuejs/vue,REST,17,True,1273.8749999998618,25091
2026-06-24T18:57:20.904365,microsoft/vscode,REST,27,True,1491.249499999867,36706
2026-06-24T18:57:22.698243,microsoft/vscode,REST,15,True,1373.1087999994998,36706
2026-06-24T18:57:26.472862,django/django,REST,0,True,1380.8122999998886,25854
2026-06-24T18:57:29.193000,microsoft/vscode,REST,19,True,1444.9019000003318,36706
2026-06-24T18:57:31.978586,tensorflow/tensorflow,REST,24,True,1357.7506999999969,24372
2026-06-24T18:57:33.641760,rails/rails,REST,24,True,1391.0601000006864,24334
2026-06-24T18:57:37.200270,rails/rails,REST,18,True,1159.5933999997214,24334
2026-06-24T18:57:39.521888,vuejs/vue,REST,14,True,1235.012099999949,25091
2026-06-24T18:57:41.062740,rails/rails,REST,1,True,1288.49050000008,24334
2026-06-24T18:57:43.642778,torvalds/linux,REST,13,True,1313.3723000000828,5081
2026-06-24T18:57:46.228916,pytorch/pytorch,REST,28,True,1469.563100000414,54797
2026-06-24T18:57:50.007094,pytorch/pytorch,REST,16,True,1568.48379999974,54797
2026-06-24T18:57:52.705135,tensorflow/tensorflow,REST,26,True,1819.0226999995505,24372
2026-06-24T18:57:55.747877,torvalds/linux,REST,21,True,1367.9625000004307,5081
2026-06-24T18:57:57.418255,rails/rails,REST,5,True,1326.237499999479,24334
2026-06-24T18:58:00.073091,rails/rails,REST,26,True,1502.5907999997798,24334
2026-06-24T18:58:03.905325,torvalds/linux,REST,7,True,1296.2040000002162,5081
2026-06-24T18:58:05.507334,rails/rails,REST,21,True,1464.9178999998185,24334
2026-06-24T18:58:08.145477,nodejs/node,REST,6,True,1478.718399999707,39266
2026-06-24T18:58:11.683276,facebook/react,REST,7,True,1772.0796000003247,20350
2026-06-24T18:58:13.758214,django/django,REST,10,True,1292.8173999998762,25854
2026-06-24T18:58:16.323357,angular/angular,REST,19,True,1492.1739000001253,34291
2026-06-24T18:58:19.154561,microsoft/vscode,REST,24,True,1597.2772000004625,36706
2026-06-24T18:58:23.210384,vuejs/vue,REST,3,True,1431.8052999997235,25091
2026-06-24T18:58:29.503659,tensorflow/tensorflow,REST,27,True,1250.6779000004826,24372
2026-06-24T18:58:31.056693,vuejs/vue,REST,8,True,1743.0694000004223,25091
2026-06-24T18:58:34.994380,angular/angular,REST,11,True,1571.2388000001738,34291
2026-06-24T18:58:37.759113,tensorflow/tensorflow,REST,28,True,1583.6138000004212,24372
2026-06-24T18:58:39.645602,torvalds/linux,REST,29,True,1116.3210000004256,5081
2026-06-24T18:58:42.725089,pytorch/pytorch,REST,4,True,1485.0756000005276,54797
2026-06-24T18:58:44.512404,vuejs/vue,REST,23,True,1104.7029000001205,25091
2026-06-24T18:58:47.868137,facebook/react,REST,11,True,1766.8385999995735,20350
2026-06-24T18:58:49.938277,nodejs/node,REST,28,True,1402.0365000005768,39266
2026-06-24T18:58:55.956084,vuejs/vue,REST,22,True,1238.0535000002055,25091
2026-06-24T18:58:58.334569,rails/rails,REST,16,True,1343.049400000382,24334
2026-06-24T18:59:04.923554,angular/angular,REST,26,True,1637.9135999995924,34291
2026-06-24T18:59:06.866697,vuejs/vue,REST,25,True,1202.234899999894,25091
2026-06-24T18:59:10.101747,angular/angular,REST,3,True,1272.811300000285,34291
2026-06-24T18:59:12.509531,torvalds/linux,REST,15,True,1011.6256999999678,5081
2026-06-24T18:59:14.685100,pytorch/pytorch,REST,22,True,1581.4854000000196,54797
2026-06-24T18:59:20.088935,pytorch/pytorch,REST,9,True,1361.852699999872,54797
2026-06-24T18:59:26.221121,tensorflow/tensorflow,REST,20,True,1328.938100000414,24372
2026-06-24T18:59:29.758224,rails/rails,REST,25,True,1353.9610999996512,24334
2026-06-24T18:59:31.417961,tensorflow/tensorflow,REST,29,True,1561.1281000001327,24372
2026-06-24T18:59:34.203859,vuejs/vue,REST,26,True,1372.718999999961,25091
2026-06-24T18:59:37.723770,vuejs/vue,REST,2,True,1175.04210000061,25091
2026-06-24T18:59:40.067540,angular/angular,REST,28,True,1488.4045999997395,34291
2026-06-24T18:59:41.859499,nodejs/node,REST,4,True,1448.1101000001215,39266
2026-06-24T18:59:51.331057,pytorch/pytorch,REST,6,True,1340.4295000000277,54797
2026-06-24T18:59:54.867657,nodejs/node,REST,2,True,1404.8874999998588,39266
2026-06-24T18:59:57.590190,angular/angular,REST,12,True,1461.9221000002651,34291
2026-06-24T19:00:00.266591,torvalds/linux,REST,28,True,1195.5227999997078,5081
2026-06-24T19:00:08.442823,tensorflow/tensorflow,REST,3,True,1211.1319000005096,24372
2026-06-24T19:00:11.944490,torvalds/linux,REST,17,True,1216.893799999525,5081
2026-06-24T19:00:14.468277,tensorflow/tensorflow,REST,9,True,1266.2370000007286,24372
2026-06-24T19:00:17.016308,rails/rails,REST,11,True,1620.8999000000404,24334
2026-06-24T19:00:18.943298,facebook/react,REST,22,True,1821.148400000311,20350
2026-06-24T19:00:22.090513,tensorflow/tensorflow,REST,25,True,1460.2033999999549,24372
2026-06-24T19:00:25.638279,django/django,REST,20,True,1342.572200000177,25854
2026-06-24T19:00:27.285883,tensorflow/tensorflow,REST,4,True,1443.3619000001272,24372
2026-06-24T19:00:31.135430,vuejs/vue,REST,21,True,1337.089699999524,25091
2026-06-24T19:00:33.679272,tensorflow/tensorflow,REST,19,True,1484.3959999998333,24372
2026-06-24T19:00:35.469440,pytorch/pytorch,REST,11,True,1425.7134999998016,54797
2026-06-24T19:00:38.050477,microsoft/vscode,REST,4,True,1702.103000000534,31930
2026-06-24T19:00:41.172074,nodejs/node,REST,9,True,1393.4994999999617,39266
2026-06-24T19:00:43.881441,django/django,REST,6,True,1456.7636000001585,25854
2026-06-24T19:00:46.597552,pytorch/pytorch,REST,18,True,1523.8429999999423,50603
2026-06-24T19:00:49.371718,rails/rails,REST,3,True,1156.4447999999174,24334
2026-06-24T19:00:51.728070,django/django,REST,27,True,1131.7823999997927,25854
2026-06-24T19:00:54.138058,rails/rails,REST,28,True,1435.7526000003418,24334
2026-06-24T19:00:57.995484,nodejs/node,REST,3,True,1290.0579999995898,39266
2026-06-24T19:01:00.445462,microsoft/vscode,REST,6,True,1738.9587999996363,31930
2026-06-24T19:01:02.489808,vuejs/vue,REST,6,True,1583.8762000003044,25091
2026-06-24T19:01:05.269336,angular/angular,REST,22,True,1368.9423999994688,32948
2026-06-24T19:01:07.885762,django/django,REST,17,True,1381.9587000007232,25854
2026-06-24T19:01:10.552953,torvalds/linux,REST,22,True,1195.0003000001743,5081
2026-06-24T19:01:13.748367,tensorflow/tensorflow,REST,8,True,1273.744899999656,24372
2026-06-24T19:01:15.323518,nodejs/node,REST,17,True,1531.6688000002614,39266
2026-06-24T19:01:18.184896,vuejs/vue,REST,28,True,1188.2176999997682,25091
2026-06-24T19:01:20.518283,django/django,REST,18,True,1261.928199999602,25854
2026-06-24T19:01:23.033185,nodejs/node,REST,13,True,1286.0732999997708,39266
2026-06-24T19:01:25.488043,nodejs/node,REST,12,True,1343.0886999994982,39266
2026-06-24T19:01:28.131169,rails/rails,REST,6,True,1213.148099999671,24334
2026-06-24T19:01:30.483570,vuejs/vue,REST,5,True,1341.1415999999008,25091
2026-06-24T19:01:34.018294,nodejs/node,REST,20,True,1431.3954999997804,39266
2026-06-24T19:01:35.751802,pytorch/pytorch,REST,24,True,1629.0059000002657,50603
2026-06-24T19:01:43.202141,nodejs/node,REST,18,True,1344.7567000002891,39266
2026-06-24T19:01:44.848457,torvalds/linux,REST,23,True,1184.161299999687,5081
2026-06-24T19:01:47.964378,torvalds/linux,REST,25,True,1411.9886000007682,5081
2026-06-24T19:01:50.704611,angular/angular,REST,13,True,1261.3092999999935,32948
2026-06-24T19:01:52.270412,django/django,REST,3,True,1356.5263000000414,25854
2026-06-24T19:01:54.775265,rails/rails,REST,9,True,1442.0269000002008,24334
2026-06-24T19:01:57.501540,microsoft/vscode,REST,2,True,1497.0829000003505,30038
2026-06-24T19:02:00.241346,microsoft/vscode,REST,3,True,1344.605199999933,30038
2026-06-24T19:02:04.038431,nodejs/node,REST,19,True,1349.1811000003509,39266
2026-06-24T19:02:05.688923,nodejs/node,REST,26,True,1445.6309999995938,39266
2026-06-24T19:02:08.381776,nodejs/node,REST,25,True,1318.364499999916,39266
2026-06-24T19:02:11.013459,facebook/react,REST,10,True,1745.6892999998672,20350
2026-06-24T19:02:15.037531,tensorflow/tensorflow,REST,7,True,1385.1990000002845,24372
2026-06-24T19:02:16.723899,torvalds/linux,REST,2,True,1104.9399000003175,5081
2026-06-24T19:02:19.957458,angular/angular,REST,15,True,1351.3849999999366,32948
2026-06-24T19:02:21.610253,pytorch/pytorch,REST,19,True,1464.5888999993986,50603
2026-06-24T19:02:24.332833,rails/rails,REST,19,True,1322.0911999997045,24334
2026-06-24T19:02:26.934949,tensorflow/tensorflow,REST,0,True,1299.172300000464,24372
2026-06-24T19:02:31.559003,nodejs/node,REST,22,True,1379.6889999994164,39266
2026-06-24T19:02:35.208209,django/django,REST,7,True,1286.6531000008763,25854
2026-06-24T19:02:36.798183,rails/rails,REST,7,True,1343.7211999998908,24334
2026-06-24T19:02:40.649209,vuejs/vue,REST,15,True,1198.4292999995887,25091
2026-06-24T19:02:46.045489,torvalds/linux,REST,6,True,1116.3484999997308,5081
2026-06-24T19:02:48.253685,tensorflow/tensorflow,REST,6,True,1567.547000000559,24372
2026-06-24T19:02:51.121165,microsoft/vscode,REST,17,True,1423.1227000000215,30038
2026-06-24T19:02:57.921511,angular/angular,REST,0,True,1401.7045999999027,32948
2026-06-24T19:03:00.614750,microsoft/vscode,REST,14,True,1406.5316999995048,28025
2026-06-24T19:03:03.338621,tensorflow/tensorflow,REST,1,True,1784.912000000077,24372
2026-06-24T19:03:05.425180,angular/angular,REST,4,True,1345.246699999734,32948
2026-06-24T19:03:07.899705,tensorflow/tensorflow,REST,15,True,1261.2490000001344,24372
2026-06-24T19:03:10.603227,rails/rails,REST,15,True,1116.2161000002015,24334
2026-06-24T19:03:13.803584,tensorflow/tensorflow,REST,21,True,1469.2319000005227,24372
2026-06-24T19:03:15.577621,nodejs/node,REST,5,True,1534.0472999996564,39266
2026-06-24T19:03:19.353819,tensorflow/tensorflow,REST,5,True,1417.8750999999463,24372
2026-06-24T19:03:21.074699,pytorch/pytorch,REST,23,True,1288.359500000297,50603
2026-06-24T19:03:23.618493,angular/angular,REST,6,True,1546.29819999991,32948
2026-06-24T19:03:27.451077,tensorflow/tensorflow,REST,12,True,1250.8358000004591,24372
2026-06-24T19:03:29.003991,torvalds/linux,REST,27,True,1175.5021999997552,5081
2026-06-24T19:03:32.235140,pytorch/pytorch,REST,21,True,1553.1808000005185,50603
2026-06-24T19:03:34.091425,pytorch/pytorch,REST,25,True,1400.895300000229,50603
2026-06-24T19:03:37.610948,vuejs/vue,REST,9,True,1268.579800000225,25091
2026-06-24T19:03:39.180887,django/django,REST,11,True,1209.4876999999542,25854
2026-06-24T19:03:41.669216,pytorch/pytorch,REST,29,True,1350.620300000628,50603
2026-06-24T19:03:44.237878,pytorch/pytorch,REST,0,True,1361.294799999996,50603
2026-06-24T19:03:47.732300,angular/angular,REST,27,True,1431.0203000004549,32948
2026-06-24T19:03:50.415361,django/django,REST,28,True,1439.4602000002124,25854
2026-06-24T19:03:52.157628,pytorch/pytorch,REST,12,True,1301.6842999995788,50603
2026-06-24T19:03:55.673391,pytorch/pytorch,REST,14,True,1317.8771000002598,50603
2026-06-24T19:04:01.468179,nodejs/node,REST,21,True,1343.30989999944,39266
2026-06-24T19:04:03.115215,django/django,REST,4,True,1553.466400000616,25854
2026-06-24T19:04:06.807388,pytorch/pytorch,REST,26,True,1335.5929999997898,50603
2026-06-24T19:04:09.374973,rails/rails,REST,8,True,1254.8593999999866,24334
2026-06-24T19:04:11.826859,nodejs/node,REST,16,True,1453.6228000006304,39266
2026-06-24T19:04:18.043870,django/django,REST,23,True,1410.119200000736,25854
2026-06-24T19:04:20.639973,angular/angular,REST,9,True,1423.161199999413,32948
2026-06-24T19:04:22.365740,rails/rails,REST,4,True,1305.8939000002283,24334
2026-06-24T19:04:24.893986,rails/rails,REST,27,True,1417.6988999997775,24334
2026-06-24T19:04:27.590949,angular/angular,REST,25,True,1307.822700000543,32948
